"time","Are.N","Ace.N","Are.S","Ace.S","S","RelPrice_N","RelLabor_N","Labor.re_N","Price.re_N","Agg.demand.re.tech_N","Profits.re_N","Yre_N","sre_N","Labor.ce_N","Price.ce_N","Agg.demand.ce.tech_N","Profits.ce_N","Yce_N","sce_N","Y_N","RelPrice_S","RelLabor_S","Labor.re_S","Price.re_S","Agg.demand.re.tech_S","Profits.re_S","Yre_S","sre_S","Labor.ce_S","Price.ce_S","Agg.demand.ce.tech_S","Profits.ce_S","Yce_S","sce_S","Y_S","Delta.Temp","Gamma.re.t_N","Gamma.re.t_S","Gamma.ce.t_N","Gamma.ce.t_S","L_N","L_S","Consumption_N","Consumption_S","Utility.Consumer_N","Utility.Consumer_S","CO2.Concentration","Cost.S.Damage","policy.status","Policy.Start.Time","ce.tax_N","RD.subsidy_N","RD.subsidy.GF_N","Tec.subsidy_N","Tec.subsidy.GF_N","ce.tax_S","RD.subsidy_S","Tec.subsidy_S","dS.lag","Budget.function.N","Budget.function.S","Run.ID","Policy.Duration","Budget.N","Budget.S"
2062,143.91908891854,264.190317178126,37.1353987068391,96.9591846845494,784.195817743763,1.45092518738669,0.927769303462302,0.481265731224174,1.76215319975112,188.811068162821,2.50476763024798,96.4331372383167,0.844859000152246,0.518734268775826,1.21450314259482,183.159715149428,0.809932260390772,150.810408574244,0.155140999847754,346.804005607488,1.83720071966609,0.578651156290768,1.46619132158463,2.09172332882282,191.707028312888,1.69545695839918,82.4852518036883,0.593137246881079,2.53380867841537,1.13853826989736,298.169844829449,1.31850705383582,261.88829371219,0.406862753118921,463.390753882036,2.87031166831441,0.25,0.25,0.25,0.25,1,4,306.296387304784,102.510790599209,0.948103281311671,0.941841443363207,514.020182256237,0.985953265694093,1,9.9,0.25,2,0.5,0.1,0.05,0.25,0.5,0.05,-2.71267649194766,40.5962221594685,71.6070431898353,14893,250,1634.88901074524,3154.23035164631
2067,147.004423582463,265.193121846339,38.7500022330164,98.6253735536359,770.512112229155,1.43408657150084,0.949684392455668,0.4870964737321,1.74831470123631,192.911879030899,2.5591689872239,99.3074593521599,0.852046338340883,0.5129035262679,1.21911378014413,182.819358206851,0.808427201990697,149.960865986797,0.147953661659117,350.068859938198,1.80605250042852,0.598782773505512,1.49809663558637,2.06441895803738,200.425900230437,1.77256666163798,87.3772784856044,0.608363669744756,2.50190336441363,1.14305589541143,301.249999480375,1.33212749770222,263.547916326475,0.391636330255244,474.049176179385,3.0015981324306,0.25,0.25,0.25,0.25,1,4,309.151728203007,104.854167675219,0.943400968498318,0.937341081606316,527.703887770845,0.984389619920559,1,9.9,0.25,2,0.5,0.1,0.05,0.25,0.5,0.05,-2.74665364383606,40.3634558387529,72.2435784857653,14893,250,1634.88901074524,3154.23035164631
2072,150.182781180298,266.152088720978,40.4296706173803,100.219853762787,756.674293134478,1.41710343700442,0.972583587032843,0.49305063340601,1.73441118284268,197.128676608254,2.61510902388509,102.291665726374,0.859175759527201,0.50694936659399,1.2239129039931,182.417029562146,0.80664810472381,149.044126397392,0.140824240472799,353.375959477349,1.77439340389502,0.620340606462124,1.53138322643555,2.03677979953311,209.502599861191,1.85284099317237,92.5737479909675,0.624519362699362,2.46861677356446,1.14787385653155,303.949697812639,1.34406556372749,264.793640941578,0.375480637300638,484.644831939989,3.13094573344961,0.25,0.25,0.25,0.25,1,4,312.043432075392,107.182469180827,0.938721605449498,0.93285160313318,541.541706865522,0.982737400729128,1,9.9,0.25,2,0.5,0.1,0.05,0.25,0.5,0.05,-2.77610882962234,40.110168181812,72.7795206440851,14893,250,1634.88901074524,3154.23035164631
2077,153.457068023216,267.067159429296,42.1785269597936,101.739619171939,742.70554377615,1.39998871218762,0.996508416016903,0.499125577444331,1.72045586815028,201.464372473633,2.67262636523522,105.38947181552,0.866230067435203,0.500874422555669,1.22890695701532,181.953240245584,0.804597228365972,148.061038475605,0.133769932564797,356.72853187567,1.74223669504657,0.643451363903361,1.5660977331878,2.00882769334923,218.956728408247,1.93645330604253,98.0975402817505,0.641570663291696,2.4339022668122,1.15301652126868,306.256333613147,1.35426550723733,265.61313560032,0.358429336708304,495.183038542463,3.25820741879512,0.25,0.25,0.25,0.25,1,4,314.974353850547,109.496834022083,0.934065111996397,0.928373902670319,555.51045622385,0.980997641955638,1,9.9,0.25,2,0.5,0.1,0.05,0.25,0.5,0.05,-2.80088008210518,39.8362794223078,73.2114179778996,14893,250,1634.88901074524,3154.23035164631
2082,156.830221326153,267.93841881929,44.0006861156176,103.181881182248,728.629775692862,1.38275594844604,1.02150140467506,0.505318177030531,1.70646242647264,205.921867579231,2.73175949530608,108.604606785509,0.873192045824135,0.494681822969469,1.23410239412847,181.428708735121,0.802277750026705,147.012686790262,0.126807954175865,360.130007315979,1.70960785024744,0.668247022389571,1.60227355642424,1.9805956178957,228.807208426519,2.02357095132413,103.972000000007,0.659460474484941,2.39772644357576,1.158508729127,308.159229572768,1.36268011317078,265.996467549263,0.340539525515059,505.670535478008,3.38324739158908,0.25,0.25,0.25,0.25,1,4,317.947529555346,111.798722594971,0.929431408877937,0.923908800601306,569.586224307138,0.979171730508659,1,9.9,0.25,2,0.5,0.1,0.05,0.25,0.5,0.05,-2.82082932245816,39.5417670612583,73.5363114177652,14893,250,1634.88901074524,3154.23035164631
2087,160.305205313994,268.766095951333,45.9001794477532,104.544158592072,714.471486990931,1.36541925553658,1.04760603787129,0.511624804037203,1.69244490113861,210.504049007167,2.79254671412908,111.940804677892,0.880044639108679,0.488375195962797,1.23950566412183,180.844360625694,0.799693762686819,145.900390664063,0.119955360891321,363.584014867778,1.67654509041195,0.694863600946731,1.63992807576631,1.95212792618322,239.071818939992,2.11435116670529,110.220561962186,0.678105293819318,2.36007192423369,1.16437543931703,309.650177031632,1.36927308283388,265.936713001486,0.321894706180682,516.115615949302,3.50594120536454,0.25,0.25,0.25,0.25,1,4,320.966173058759,114.089947646998,0.924820417585452,0.919457052244101,583.744513009069,0.977261402796246,1,9.9,0.25,2,0.5,0.1,0.05,0.25,0.5,0.05,-2.83584858936394,39.2266694075115,73.7518765662989,14893,250,1634.88901074524,3154.23035164631
2092,163.885007552117,269.550563535402,47.8808682836862,105.82437555907,700.255588318734,1.34799322861623,1.07486672328172,0.518041333074953,1.67841763110234,215.213787574844,2.85502610596788,115.4017958511,0.88677113893546,0.481958666925047,1.24512319162412,180.201326008111,0.796850263607867,144.725700412871,0.11322886106454,367.094377248095,1.64309965766485,0.723439518359504,1.67905983506315,1.92348030533675,249.76668539447,2.20893656562869,116.866295033714,0.697393189804844,2.32094016493685,1.17064129151507,310.723994404901,1.37402150325847,265.430577801297,0.302606810195156,526.528233728219,3.62617600305453,0.25,0.25,0.25,0.25,1,4,324.033671378912,116.372699674517,0.920232060188592,0.915019355397272,597.960411681265,0.975268735641667,1,9.9,0.25,2,0.5,0.1,0.05,0.25,0.5,0.05,-2.84586712878126,38.8910888746457,73.8565711144652,14893,250,1634.88901074524,3154.23035164631
2097,167.572635595175,270.292335772968,49.9463492193312,107.02096327174,686.007196764957,1.33049286793738,1.10332875589427,0.524563149152197,1.66439516690966,220.05393639933,2.91923552027351,118.991298879533,0.893355372614348,0.475436850847803,1.25096135952229,179.500934514187,0.793753132421735,143.490390928408,0.106644627385652,370.665104048306,1.60933571458731,0.754113543214012,1.71964590577705,1.89471935712027,260.905749122274,2.30745044523739,123.93137449492,0.717183243858427,2.28035409422295,1.1773300871572,311.37907059628,1.37691825017675,264.478988512169,0.282816756141573,536.920072428856,3.74385088218897,0.25,0.25,0.25,0.25,1,4,327.153578605824,118.649563890376,0.915666259141405,0.910596356250357,612.208803235043,0.973196130546594,1,9.9,0.25,2,0.5,0.1,0.05,0.25,0.5,0.05,-2.8508566903097,38.5351948323622,73.8497788185096,14893,250,1634.88901074524,3154.23035164631
2102,171.371114049461,270.992064585103,52.0998562219273,108.132959092898,671.751400036357,1.31293349222171,1.1330382851862,0.531185161117393,1.65039218217898,225.027330518781,2.98521256666215,122.713013096993,0.899781889017801,0.468814838882607,1.25702649216925,178.744708025132,0.790409098887133,142.196452611489,0.100218110982199,374.300383517881,1.5753297521566,0.787022391163513,1.76163968634123,1.86592171004836,272.500250813133,2.40999221819135,131.436503692035,0.737306956372697,2.23836031365877,1.18446420979096,311.617850375576,1.3779741343608,263.087603491685,0.262693043627303,547.304563862009,3.85887735666462,0.25,0.25,0.25,0.25,1,4,330.329608520448,120.92352566064,0.911122937068479,0.906188653746472,626.464599963643,0.971046290362474,1,9.9,0.25,2,0.5,0.1,0.05,0.25,0.5,0.05,-2.8508382271329,38.1592257456,73.7319387534433,14893,250,1634.88901074524,3154.23035164631
2107,175.283482131728,271.650534274827,54.3441663248991,109.160095370531,657.512996569786,1.29533064705995,1.16404228618827,0.53790182087366,1.63642338201724,230.136787638416,3.05299462481123,126.570611952056,0.906036137405432,0.46209817912634,1.26332483967046,177.93435112466,0.786825700673245,140.84607975497,0.0939638625945683,378.004573054584,1.54116941531086,0.822298078493265,1.80496942448223,1.8371726012244,284.558271308703,2.51663335145416,139.400317644162,0.757571991850863,2.19503057551777,1.19206401513868,311.447212240968,1.37721957252956,261.267187236363,0.242428008149137,557.69684381916,3.97117986690055,0.25,0.25,0.25,0.25,1,4,333.565626043285,123.19796166515,0.906602016532938,0.901796802511973,640.703003430214,0.968822187916397,1,9.9,0.25,2,0.5,0.1,0.05,0.25,0.5,0.05,-2.84588571485659,37.763490288769,73.5046468099632,14893,250,1634.88901074524,3154.23035164631
2112,179.312791806015,272.268654680433,56.6815168839274,110.102869218428,643.316219565115,1.2777000097032,1.19638853585121,0.544707148267621,1.62250340979474,235.385110053411,3.12261886996855,130.567737342919,0.912104634710558,0.455292851732379,1.2698625635697,177.071739405581,0.78301123165148,139.441656511092,0.0878953652894423,381.782188566033,1.50695170314341,0.860065192282422,1.84953773846403,1.80856391526726,297.084376856523,2.62741422891909,147.838811177077,0.777768392278996,2.15046226153597,1.20014723198806,310.878688697207,1.37470556141905,259.033792197506,0.222231607721004,568.113636949672,4.0806962828192,0.25,0.25,0.25,0.25,1,4,336.865637659949,125.476614777718,0.902103419789427,0.897421314509329,654.899780434885,0.96652702662111,1,9.9,0.25,2,0.5,0.1,0.05,0.25,0.5,0.05,-2.83612912591768,37.3483671003878,73.1707161958747,14893,250,1634.88901074524,3154.23035164631
2117,183.462106564656,272.84745293108,59.1135428066827,110.962584753535,629.184455937909,1.26005729181122,1.23012559595067,0.551594761382166,1.60864675384207,240.775087768583,3.19412231433802,134.707995073603,0.917975117053361,0.448405238617834,1.27664572420337,176.158905810147,0.778974681492469,137.985740656493,0.0820248829466392,385.637892910977,1.47278056386368,0.900438281898312,1.8952223610206,1.78019172824014,310.079414449046,2.74234234138736,156.764840874766,0.79767704117042,2.1047776389794,1.20872842290232,309.92848551019,1.37050376292606,256.408701605618,0.20232295882958,578.573068354481,4.18737833294754,0.25,0.25,0.25,0.25,1,4,340.233781010253,127.76355201223,0.897627068527455,0.893062659635071,669.031544062091,0.964164193820932,1,9.9,0.25,2,0.5,0.1,0.05,0.25,0.5,0.05,-2.82175450697701,36.9143028734896,72.7341853835038,14893,250,1634.88901074524,3154.23035164631
2122,187.73450090871,273.388063938152,61.6412413877909,111.7413607247,615.139973011317,1.24241814174128,1.26530280376823,0.55855791184448,1.5948676556153,246.309502809789,3.26754186427466,138.994951554953,0.923636671681451,0.44144208815552,1.28368026997743,175.198025222598,0.774725667534329,136.481045413028,0.0763633283185493,389.576483645549,1.43876397897391,0.943519600465942,1.94187823007237,1.75215347135827,323.540493753467,2.86139212675566,166.187750752445,0.817079767321661,2.05812176992763,1.21781855604132,308.617271156129,1.3647055730524,253.418105369761,0.182920232678339,589.094406834112,4.29119189215975,0.25,0.25,0.25,0.25,1,4,343.674313842822,130.063106558864,0.893172883612103,0.888721265548372,683.076026988683,0.961737208310368,1,9.9,0.25,2,0.5,0.1,0.05,0.25,0.5,0.05,-2.80300204952621,36.4618085570246,72.2002657486791,14893,250,1634.88901074524,3154.23035164631
2127,192.133060564328,273.891719812169,64.264970095679,112.442099595349,601.203667064527,1.22479804807798,1.30197027147128,0.565589524594138,1.58118002092603,251.991134689497,3.34291439279086,143.432131837667,0.929079846119816,0.434410475405862,1.29097202874164,174.191397599472,0.770274360184867,134.930419653836,0.0709201538801838,393.602880337983,1.40501070974988,0.989397411161393,1.98934090415608,1.724544894896,337.461174656531,2.98450662866236,176.113163588701,0.835770124460513,2.01065909584392,1.22742473272891,306.969731034939,1.3574201506365,250.092509014756,0.164229875539487,599.697753247475,4.39211706294811,0.25,0.25,0.25,0.25,1,4,347.191602571714,132.379806904418,0.888740784830906,0.884397517074756,697.012332935473,0.959249664181028,1,9.9,0.25,2,0.5,0.1,0.05,0.25,0.5,0.05,-2.78015879445384,35.9914535947352,71.5752272523941,14893,250,1634.88901074524,3154.23035164631
2132,196.660883452855,274.359738427144,66.9844792680309,113.068418206308,587.394847087769,1.20721224609259,1.34017889485984,0.572682241431849,1.56759733577087,257.822766959573,3.4202768264857,148.023019029635,0.934296732042941,0.427317758568151,1.29852670136899,173.141429964007,0.765631403300839,133.336826868073,0.0657032679570591,397.722111729718,1.37162693819013,1.03814502539503,2.03743111988573,1.6974570561781,351.831856848652,3.11160094196947,186.542964377982,0.853563673693161,1.96256888011427,1.23755010120894,305.013907901063,1.3487715007385,246.465906796905,0.146436326306839,610.40369472337,4.49014800055931,0.25,0.25,0.25,0.25,1,4,350.79011068474,134.718297735532,0.884330690656427,0.880091755551658,710.821152912231,0.956705173600889,1,9.9,0.25,2,0.5,0.1,0.05,0.25,0.5,0.05,-2.75355545759267,35.5038583117883,70.8662275831992,14893,250,1634.88901074524,3154.23035164631
2137,201.321081437562,274.793511193347,69.7989786083445,113.624543049435,573.731062376752,1.18967562811468,1.37998037332865,0.579828467828332,1.55413258769323,263.807194784563,3.49966624601201,152.771055176518,0.939281022275388,0.420171532171668,1.30634985786514,172.05061745437,0.760807830383224,131.703323132394,0.0607189777246117,401.939302886837,1.33871303827515,1.08982070012096,2.08596019755739,1.67097354821909,366.640348728444,3.24256724415436,197.475486196227,0.870306610375276,1.91403980244261,1.24819397469381,302.780369118494,1.33889479224198,242.574772236638,0.129693389624724,621.232947803506,4.58529247120826,0.25,0.25,0.25,0.25,1,4,354.474387134017,137.083257907494,0.879942518031584,0.875804278431195,724.484937623248,0.954107310834484,1,9.9,0.25,2,0.5,0.1,0.05,0.25,0.5,0.05,-2.72355189122638,34.9996846718489,70.0810952598936,14893,250,1634.88901074524,3154.23035164631
2142,206.116782812828,275.194490492854,72.7072311190938,114.115179799673,560.227985536769,1.17220265999334,1.42142723990443,0.587020421873396,1.54079819447436,269.947233401244,3.58111999830091,157.679643533073,0.944028040065971,0.412979578126604,1.3144469357228,170.921523972943,0.755814979008356,130.033034676257,0.0559719599340286,406.259662776772,1.30636074817021,1.14446836723723,2.13473583424628,1.645168199413,381.872564465505,3.37728096013292,208.905878524507,0.885881794893743,1.86526416575372,1.25935213662639,300.301273375181,1.32793223086505,238.456953096249,0.114118205106257,632.206020029589,4.67757111204789,0.25,0.25,0.25,0.25,1,4,358.249055098723,139.479322272185,0.875576182189051,0.871535339463577,737.988014463231,0.951459560850045,1,9.9,0.25,2,0.5,0.1,0.05,0.25,0.5,0.05,-2.69052903238131,34.4796259357478,69.2280856366995,14893,250,1634.88901074524,3154.23035164631
2147,211.051135518258,275.564176859225,75.7076663748752,114.545367002603,546.899351171901,1.154807304363,1.46457290264086,0.594250184716195,1.52760594074851,276.245727349751,3.66467581902179,162.752152229098,0.948534740809252,0.405749815283805,1.32282324070607,169.756762648327,0.7506644044309,128.329135310411,0.0514652591907477,410.6884723915,1.27465092640859,1.20211912650394,2.18356784069608,1.62010338688439,397.513291231394,3.51560754765045,220.826624402202,0.900211675533466,1.81643215930391,1.27101730624332,297.609408435847,1.31602880410332,234.150555601384,0.0997883244665339,643.342911810354,4.7670164381441,0.25,0.25,0.25,0.25,1,4,362.11880123071,141.911012454148,0.87123159650851,0.867285149614123,751.316648828098,0.948765274189856,1,9.9,0.25,2,0.5,0.1,0.05,0.25,0.5,0.05,-2.65487675511222,33.9443957208941,68.3156285936268,14893,250,1634.88901074524,3154.23035164631
2152,216.127311037216,275.904106150093,78.7985032839522,114.92032561842,533.756949922884,1.13750295179727,1.50947169732971,0.601509751608642,1.51456692336374,282.705560339586,3.75037196346495,167.991919261347,0.952799687176477,0.398490248391358,1.33148394997191,168.55897646556,0.745367793930706,126.594824120197,0.0472003128235227,415.231073658977,1.2436520134033,1.26279334487637,2.23227339383104,1.59582904173414,413.546963546263,3.65740934560315,233.228157564539,0.913258070751767,1.76772660616896,1.28317971951582,294.737273285263,1.30332822246743,229.692901783451,0.0867419292482331,654.66287681634,4.85367163573873,0.25,0.25,0.25,0.25,1,4,366.088365600896,144.382680856347,0.86690867241602,0.863053878785268,764.459050077116,0.946027629802789,1,9.9,0.25,2,0.5,0.1,0.05,0.25,0.5,0.05,-2.6169812664454,33.3947170357384,67.3520872154953,14893,250,1634.88901074524,3154.23035164631
2157,221.348508923189,276.215836938872,81.97787232027,115.245315548751,520.810672979967,1.1203023606809,1.55617895130567,0.608791082686441,1.50169150605149,289.329665601781,3.83824734387322,173.40225871443,0.956822999389358,0.391208917313559,1.34043411739201,167.330819391384,0.7399368833487,124.833303793362,0.0431770006106419,419.892859343727,1.2134192384376,1.32650315253474,2.28068146151361,1.5723823479709,429.958386364772,3.80255196901005,246.099524220464,0.925019215491578,1.71931853848639,1.29582777177285,291.716266929989,1.28996933236441,225.119628768942,0.0749807845084222,666.184251307719,4.93758920122867,0.25,0.25,0.25,0.25,1,4,370.162532527972,146.89847039098,0.862607319326815,0.858841658301278,777.405327020033,0.943249606695752,1,9.9,0.25,2,0.5,0.1,0.05,0.25,0.5,0.05,-2.57721981204615,32.8313118208518,66.3455439204799,14893,250,1634.88901074524,3154.23035164631
