"time","Are.N","Ace.N","Are.S","Ace.S","S","RelPrice_N","RelLabor_N","Labor.re_N","Price.re_N","Agg.demand.re.tech_N","Profits.re_N","Yre_N","sre_N","Labor.ce_N","Price.ce_N","Agg.demand.ce.tech_N","Profits.ce_N","Yce_N","sce_N","Y_N","RelPrice_S","RelLabor_S","Labor.re_S","Price.re_S","Agg.demand.re.tech_S","Profits.re_S","Yre_S","sre_S","Labor.ce_S","Price.ce_S","Agg.demand.ce.tech_S","Profits.ce_S","Yce_S","sce_S","Y_S","Delta.Temp","Gamma.re.t_N","Gamma.re.t_S","Gamma.ce.t_N","Gamma.ce.t_S","L_N","L_S","Consumption_N","Consumption_S","Utility.Consumer_N","Utility.Consumer_S","CO2.Concentration","Cost.S.Damage","policy.status","Policy.Start.Time","ce.tax_N","RD.subsidy_N","RD.subsidy.GF_N","Tec.subsidy_N","Tec.subsidy.GF_N","ce.tax_S","RD.subsidy_S","Tec.subsidy_S","dS.lag","Budget.function.N","Budget.function.S","Run.ID","Policy.Duration","Budget.N","Budget.S"
2062,214.105225299186,257.163097295876,66.2603614578021,88.8123290519006,843.64432592814,1.09199224357703,2.63275873512891,0.724727108814036,1.19129282755181,235.807179268359,3.12821804017405,178.148022411637,0.941130627854178,0.275272891185964,1.09093524661815,80.6099163245702,0.356457049987249,73.8906516903342,0.0588693721458222,281.917279017794,1.17526841673984,1.75582873465202,2.54853099189233,1.25095479902405,276.042037659127,2.44131578105732,198.59856973812,0.860041275843732,1.45146900810767,1.06439923102346,141.493204314401,0.625682949478279,132.932456347558,0.139958724156268,374.81517353501,2.25613922572719,0.25,0.25,0.25,0.25,1,4,247.459457307724,82.3363964210233,0.626486207879998,0.621346696532019,454.57167407186,0.991914949216388,1,9.9,0.25,2,0.5,0.1,0.05,0.25,0.5,0.05,-0.571879280105685,13.3856823651425,31.1465453979636,14877,120,225.257591657154,533.641009186031
2067,219.219916851034,257.521366195451,69.5083561778262,89.3456021956496,841.31683018161,1.07585888699289,2.85786611992168,0.740789345997237,1.18053929079846,243.473810905235,3.22992357546885,185.615533106488,0.947393130494805,0.259210654002763,1.09729938105373,76.6748408146974,0.339056146082592,69.8759537630165,0.0526068695051946,284.955014513212,1.14275796493601,2.04943257016787,2.68828055450992,1.2268836108848,296.721288633626,2.62420307667579,217.664623930931,0.885745273458192,1.31171944549008,1.07361632868032,130.303950301907,0.576204068235032,121.369195699617,0.114254726541808,382.043420815629,2.2816598333485,0.25,0.25,0.25,0.25,1,4,250.090826340911,83.8850930738874,0.598133715933821,0.593336020936726,456.89916981839,0.991707742473983,1,9.9,0.25,2,0.5,0.1,0.05,0.25,0.5,0.05,-0.419754170055549,12.0922998334914,28.0325912039186,14877,120,225.257591657154,533.641009186031
2072,224.490265441483,257.84168163563,72.8865776109117,89.7788378354863,839.750515316199,1.0597521048517,3.1056394732381,0.756432583396977,1.1700903398305,251.236360931186,3.33290156411311,193.24381814042,0.953066295165894,0.243567416603023,1.10411702366398,72.8071390084151,0.321953168695212,65.9415056991033,0.046933704834106,288.175903763827,1.11058736968981,2.3987814890458,2.82310763051643,1.20402979165427,317.704843124898,2.8097816325966,237.481132771267,0.907432406348462,1.17689236948357,1.08413783959254,119.199835465693,0.527101672429293,109.948966923332,0.0925675936515381,389.79273326532,2.29876114045655,0.25,0.25,0.25,0.25,1,4,252.887566620404,85.5534534417012,0.571065501628208,0.566593327477565,458.465484683801,0.991567062726068,1,9.9,0.25,2,0.5,0.1,0.05,0.25,0.5,0.05,-0.267791134890492,10.8115381265235,24.9352623084947,14877,120,225.257591657154,533.641009186031
2077,229.918323261162,258.12758419728,76.3829533076258,90.1288888099492,838.933016325862,1.04369784420198,3.37825760904023,0.771598638249335,1.15997118085283,259.089401659635,3.43708000241672,201.02263344356,0.958187830367078,0.228401361750665,1.11140517085167,69.0238840488895,0.305223615264189,62.1050593061361,0.0418121696329223,291.591395399567,1.07907417878775,2.81124312705054,2.95047367311475,1.18265981078345,338.788749698133,2.99624770233029,257.817059435149,0.925299711011801,1.04952632688525,1.09599491307639,108.46086978191,0.479613966175607,98.961106924728,0.0747002889881988,398.158913207018,2.30766355109185,0.25,0.25,0.25,0.25,1,4,255.859858585909,87.3633574114103,0.545223343328075,0.541061751937724,459.282983674138,0.991493244139662,1,9.9,0.25,2,0.5,0.1,0.05,0.25,0.5,0.05,-0.119237997754976,9.54933409218224,21.9276841100998,14877,120,225.257591657154,533.641009186031
2082,235.506255516044,258.382392441883,79.9864889625739,90.4110921911638,838.838354988554,1.02771936898331,3.67810756717464,0.786238348383264,1.15020290102155,267.029706916176,3.54241609194998,208.942905648309,0.962798088938762,0.213761651616736,1.11917993932469,65.3397791759436,0.288932503516023,58.3818355566391,0.0372019110612376,295.212124516731,1.04844929752091,3.29472795677149,3.06862552406999,1.16293470576775,359.831407102939,3.18234896441839,278.475020812838,0.939783203764949,0.931374475930007,1.10919498779535,98.2928698944796,0.434651070673389,88.6164028651519,0.0602167962350513,407.208862192158,2.30869337147705,0.25,0.25,0.25,0.25,1,4,259.017087481299,89.3297821067847,0.520551642383979,0.516686220690242,459.377645011446,0.991484678958583,1,9.9,0.25,2,0.5,0.1,0.05,0.25,0.5,0.05,0.0234351314338257,8.310511304922,19.0634789680597,14877,120,225.257591657154,533.641009186031
2087,241.256363682163,258.609185770572,83.6879393038675,90.6386339870805,839.430983134541,1.01183731507215,4.00780589484653,0.800311749097726,1.14080252661908,275.056238837632,3.64889606442003,216.996902774679,0.966938386272862,0.199688250902274,1.12745646916347,61.7671168337229,0.273134190638722,54.7844803973247,0.0330616137271385,299.047904477956,1.01886313360309,3.85782298047781,3.17658588711963,1.1449224540569,380.7533385036,3.36738252572584,299.302370600734,0.951412919049933,0.823414112880368,1.123725470376,88.826782977688,0.392792034327336,79.0466936270175,0.0485870809500671,416.982629512914,2.30224267425533,0.25,0.25,0.25,0.25,1,4,262.367841045346,91.4613385709006,0.49699730928012,0.493413642407214,458.785016865459,0.991538241742213,1,9.9,0.25,2,0.5,0.1,0.05,0.25,0.5,0.05,0.158542271795402,7.09877183162532,16.3766006252549,14877,120,225.257591657154,533.641009186031
2092,247.171102716246,258.810797818874,87.4800134029028,90.8224165904383,840.669576389106,0.996069804255812,4.37022185387176,0.81378795379207,1.13178315534087,283.170061272488,3.75653403284083,225.178342637979,0.970649660668842,0.186212046207929,1.13624883567919,58.3158163742774,0.257872540007054,51.3231033054648,0.029350339331158,303.107740588256,0.990399586751618,4.50992674278543,3.27403753502939,1.12861746545336,401.527474332882,3.55110898300001,320.192392871071,0.960712912172111,0.725962464970611,1.13955769019965,80.1287354562218,0.354329268187413,70.3156462769197,0.0392870878278887,427.498104990636,2.28873376332087,0.25,0.25,0.25,0.25,1,4,265.919928512523,93.7614359361508,0.47450965441553,0.471193077053325,457.546423610894,0.991649729376448,1,9.9,0.25,2,0.5,0.1,0.05,0.25,0.5,0.05,0.285143154560227,5.91678176092551,13.8839951770704,14877,120,225.257591657154,533.641009186031
2097,253.253092919272,258.989818185436,91.357283080604,90.971230730517,842.510159533961,0.980432599263086,4.7685027076626,0.826644789700515,1.12315414554772,291.374194717207,3.86537006711847,233.482444315428,0.973971468221411,0.173355210299485,1.14556997226724,54.9935254989146,0.2431813697562,48.0053831980902,0.0260285317785887,307.399861051408,0.963092115934978,5.26137754008275,3.36116294307544,1.11396112098981,422.165537837976,3.73363201663906,341.079214431268,0.96814842140132,0.638837056924559,1.15665064904863,72.2147348597612,0.319333557549864,62.4343529475903,0.0318515785986804,438.756526965482,2.2685914557884,0.25,0.25,0.25,0.25,1,4,269.680416319873,96.2296288171746,0.45304028313791,0.449975842111914,455.705840466039,0.991814254466311,1,9.9,0.25,2,0.5,0.1,0.05,0.25,0.5,0.05,0.402869555827892,4.76630365849174,11.5894849995652,14877,120,225.257591657154,533.641009186031
2102,259.50512741422,259.148600343987,95.3159479553266,91.0920624821213,844.908451243383,0.964939283830776,5.20610128138906,0.83886824357849,1.11492134720406,299.67342859074,3.97546770368476,241.905930322368,0.976941281051157,0.16113175642151,1.15543160682386,51.8057700290658,0.229085115068529,44.8367257076111,0.023058718948843,311.931760953432,0.936938432902674,6.12357509189703,3.43848419530947,1.10085993362346,442.704596422468,3.9152794507603,361.929910073831,0.974107273411247,0.561515804690534,1.17495439931197,65.0656080477311,0.287720118787067,55.3771347090853,0.0258927265887525,450.747643738984,2.24222348644734,0.25,0.25,0.25,0.25,1,4,273.655676223735,98.8628671180447,0.432542994800044,0.429715546966308,453.307548756617,0.992026564459072,1,9.9,0.25,2,0.5,0.1,0.05,0.25,0.5,0.05,0.511780850418022,3.64834067724637,9.48770923151195,14877,120,225.257591657154,533.641009186031
2107,265.930176168338,259.289273926317,99.3535578535794,91.1904291594908,847.82148415643,0.949601455099574,5.6868060084433,0.850451770436092,1.10708736194767,308.074105993451,4.08691109010912,250.446988127764,0.979594044485836,0.149548229563908,1.16584421390928,48.7561374491136,0.21559963979998,41.8204566848822,0.0204059555141637,316.710255539006,0.911912435444007,7.10909842729101,3.50672691472851,1.08920006353799,463.195889469222,4.0965044464658,382.736206577314,0.978900881539672,0.493273085271487,1.19441299537456,58.6398268058802,0.259305314135602,49.0951011358436,0.021099118460328,463.453994149444,2.21000793478509,0.25,0.25,0.25,0.25,1,4,277.851442028111,101.656521161771,0.412973685694871,0.410368065359348,450.39451584357,0.992281281600463,1,9.9,0.25,2,0.5,0.1,0.05,0.25,0.5,0.05,0.612213209940701,2.56327222482726,7.56750124191731,14877,120,225.257591657154,533.641009186031
